study_name,specification_name,specification_type,variable_name,correlation,current_accuracy,std_ratio,Glass_delta,n_points,human_std
idea evaluation,persona_summary_include_reasoning_temperature_zero_2025-08-21,persona_summary_include_reasoning_temperature_zero,rating16,0.19733237163742987,0.7391396933560477,0.7881757332151177,0.21755113451147062,1174,0.02918542027088895
idea evaluation,include_reasoning_temperature_zero_2025-08-20,include_reasoning_temperature_zero,rating16,0.19722470693530916,0.7370102214650767,0.8021403713267435,0.12134040175722274,1174,0.02918542027088895
idea evaluation,with_reasoning_2025-08-01,with_reasoning,rating14,0.19701874406072897,0.7359454855195912,0.8035181395646535,0.19246333958011205,1174,0.02918542027088895
infotainment news sharing,with_reasoning_2025-08-01,with_reasoning,Profile14,0.1969806651568119,0.7652380952380953,0.4294365211949448,0.14722287516019156,300,0.05773502691896257
quantitative intuition,full_persona_without_reasoning_2025-06-24,full_persona_without_reasoning,I_org_mean,0.1963038912347524,0.8899806836314773,0.5762132596229023,0.5348040500713659,1323,0.02749286996141075
idea evaluation,gemini_2025-08-27,gemini,rating12,0.196241952019907,0.7597955706984668,0.5332120766917203,0.3852768726853836,1174,0.02918542027088895
hiring algorithms,include_reasoning_temperature_zero_2025-08-20,include_reasoning_temperature_zero,job2_item4,0.1961687636734441,0.8511845178511845,0.4544899762607827,0.14429905968109974,999,0.03163859985841663
Story Beliefs,demographics_only_temperature_zero_2025-08-18,demographics_only_temperature_zero,Achap2_aro,0.19613194493554006,0.8346254980079681,0.38470663818344625,0.239569696388045,251,0.06311944030978031
idea evaluation,persona_summary_include_reasoning_temperature_zero_2025-08-21,persona_summary_include_reasoning_temperature_zero,rating6,0.19606698549946924,0.7342419080068143,0.8018380167239625,0.17845892564938512,1174,0.02918542027088895
idea evaluation,with_reasoning_2025-08-01,with_reasoning,rating4,0.19574648979706133,0.7387137989778535,0.8216393299819714,0.17983233732026024,1174,0.02918542027088895
idea evaluation,deepseek_2025-08-25,deepseek,rating11,0.1951295602102152,0.7429727427597956,0.8390520836770339,0.051544894247181755,1174,0.02918542027088895
idea evaluation,gemini_2025-08-27,gemini,rating5,0.19479049272923707,0.75809199318569,0.5869956927476829,0.34258665540848987,1174,0.02918542027088895
Accuracy Nudge,persona_summary_include_reasoning_temperature_zero_2025-08-21,persona_summary_include_reasoning_temperature_zero,Fake3_3,0.19472976557420904,0.7002991026919242,0.8043748864826893,0.011395578006229964,1003,0.03157544889753363
hiring algorithms,persona_summary_temperature_zero_2025-08-17,persona_summary_temperature_zero,job1_item4,0.19457321899647503,0.8425091758425092,0.4466591956037649,0.09601966684186075,999,0.03163859985841663
infotainment news sharing,GPT5_2025-08-11,GPT5,Profile14,0.1944242636185333,0.76,0.46001852710741853,0.2809080146734689,300,0.05773502691896257
hiring algorithms,include_reasoning_temperature_zero_2025-08-20,include_reasoning_temperature_zero,job4_item2,0.19432815891166907,0.7050383717050384,0.7237457505020366,0.728246084901431,999,0.03163859985841663
idea evaluation,empty_persona_2025-07-22,empty_persona,rating4,0.19390360325120387,0.745741056218058,0.762809129081152,0.2007766657631821,1174,0.02918542027088895
recommendation systems,empty_persona_2025-07-22,empty_persona,strategization_type1_Netflix,0.19384835098967634,0.5739795918367347,0.34583273885482385,0.8552639250938089,392,0.050507627227610534
infotainment news sharing,deepseek_2025-08-25,deepseek,Profile7,0.19379891366644098,0.8004761904761905,0.43647704150975697,0.18958783353776917,300,0.05773502691896257
hiring algorithms,include_reasoning_temperature_zero_2025-08-20,include_reasoning_temperature_zero,job1_item5,0.19356583137132655,0.847681014347681,0.5500346433088347,0.13280423832764404,999,0.03163859985841663
infotainment news sharing,demographics_only_2025-07-31,demographics_only,Profile16,0.19345787480010684,0.7547619047619047,0.5131119022515563,0.3422200990177863,300,0.05773502691896257
Digital certificates for luxury consumption,with_reasoning_2025-08-01,with_reasoning,DV1,0.19343282734917458,0.9337654320987654,0.46739695959562033,0.017492322245170996,600,0.040824829046386304
Consumer Minimalism,gemini_2025-08-27,gemini,Q26,0.19295063979373622,0.6383333333333334,1.0216501856394218,0.39933212533508416,200,0.07071067811865475
idea evaluation,temperature_zero_2025-07-31,temperature_zero,rating19,0.19283193075294885,0.7489352640545145,0.66834237313753,0.06518041032481986,1174,0.02918542027088895
idea evaluation,with_reasoning_2025-08-01,with_reasoning,rating5,0.192784032096158,0.7327512776831346,0.8554104739852004,0.17637406200055733,1174,0.02918542027088895
idea evaluation,empty_persona_2025-07-22,empty_persona,rating17,0.1926563214917058,0.731686541737649,0.7281813114813865,0.19980603757946208,1174,0.02918542027088895
idea evaluation,demographics_only_2025-07-31,demographics_only,rating2,0.19218363922881845,0.749787052810903,0.689017833617358,0.16686839712021184,1174,0.02918542027088895
hiring algorithms,persona_summary_include_reasoning_2025-08-21,persona_summary_include_reasoning,Q15,0.1921310942390553,0.7785285285285285,0.5293085753000505,0.7261021443131966,999,0.03163859985841663
Accuracy Nudge,full_persona_without_reasoning_2025-06-18,full_persona_without_reasoning,Real6_3,0.19200171968980093,0.6759720837487537,0.6054580498436221,0.6264803909921313,1003,0.03157544889753363
idea evaluation,persona_summary_2025-08-01,persona_summary,rating11,0.19193457352903734,0.7544718909710392,0.6893901626722437,0.08784411554801372,1174,0.02918542027088895
infotainment news sharing,temperature_zero_2025-07-31,temperature_zero,Profile14,0.19191899014740788,0.76,0.3546839912568164,0.30459905205556853,300,0.05773502691896257
idea evaluation,gemini_2025-08-27,gemini,rating18,0.19167089770065604,0.7510647359454855,0.5858026349045977,0.3282051558498042,1174,0.02918542027088895
idea evaluation,with_reasoning_2025-08-01,with_reasoning,rating6,0.1915621399171561,0.7380749574105622,0.7871779313664788,0.1741759114337998,1174,0.02918542027088895
infotainment news sharing,full_persona_without_reasoning_2025-06-20,full_persona_without_reasoning,Profile2,0.19155893074332025,0.7471428571428571,0.6643613807272383,0.08596886984781918,300,0.05773502691896257
Targeting fairness,empty_persona_2025-07-22,empty_persona,fair1,0.19148027036332493,0.8011204481792717,0.3619079204513671,0.0836458117205731,357,0.05292561240249631
Accuracy Nudge,with_reasoning_2025-08-01,with_reasoning,Fake3_3,0.19104556694663252,0.7056829511465603,0.746302820065619,0.019192552431545135,1003,0.03157544889753363
idea evaluation,demographics_only_temperature_zero_2025-08-18,demographics_only_temperature_zero,rating7,0.19090951349227928,0.745954003407155,0.6598838424978387,0.18206211060801897,1174,0.02918542027088895
idea evaluation,persona_summary_include_reasoning_temperature_zero_2025-08-21,persona_summary_include_reasoning_temperature_zero,rating18,0.19047626536718018,0.7299829642248723,0.7752066495781275,0.22113609647875943,1174,0.02918542027088895
hiring algorithms,temperature_zero_2025-07-31,temperature_zero,job1_item1,0.19044666061594337,0.7462462462462462,0.2051606523030306,0.46760898576834464,999,0.03163859985841663
idea evaluation,deepseek_2025-08-25,deepseek,rating15,0.1904203753857864,0.7227427597955707,0.8430926648845802,0.1337706283016968,1174,0.02918542027088895
Accuracy Nudge,temperature_zero_2025-07-31,temperature_zero,Fake5_3,0.19028419800198984,0.7134596211365902,0.46327914065216524,0.30107640453895534,1003,0.03157544889753363
hiring algorithms,with_reasoning_2025-08-01,with_reasoning,job4_item1,0.19024105111281775,0.7318985652318986,0.751484904589007,0.17683907948480168,999,0.03163859985841663
idea evaluation,gemini_2025-08-27,gemini,rating4,0.1901901104485635,0.755962521294719,0.5500634168745547,0.3885534035273093,1174,0.02918542027088895
Accuracy Nudge,include_reasoning_temperature_zero_2025-08-20,include_reasoning_temperature_zero,Fake4_3,0.19002099583123963,0.6849451645064806,0.7110657674081561,0.5050402018106518,1003,0.03157544889753363
recommendation systems,GPT5_2025-08-11,GPT5,strategization_type2_Netflix,0.18999567708365928,0.3852040816326531,0.5653150064046615,1.3278690398554667,392,0.050507627227610534
hiring algorithms,full_persona_without_reasoning_2025-07-03,full_persona_without_reasoning,job2_item3,0.18954764043737563,0.8433433433433434,0.49023589490225156,0.09412176119336897,999,0.03163859985841663
idea evaluation,demographics_only_temperature_zero_2025-08-18,demographics_only_temperature_zero,rating5,0.18952260110967073,0.751916524701874,0.7020543989570802,0.17492242363018246,1174,0.02918542027088895
hiring algorithms,GPT5_2025-08-11,GPT5,job1_item7,0.18947985243728943,0.8199866533199867,0.49769137768163774,0.2922991405652924,999,0.03163859985841663
idea evaluation,with_reasoning_2025-08-01,with_reasoning,rating13,0.1894017755750847,0.7344548551959114,0.7756376063234263,0.13588328480792364,1174,0.02918542027088895
infotainment news sharing,persona_summary_2025-08-01,persona_summary,Profile6,0.1892690315939195,0.7333333333333334,0.6928774416494402,0.05976290859413519,300,0.05773502691896257
hiring algorithms,gemini_2025-08-27,gemini,job3_item2,0.18916408187054987,0.7389055722389055,1.0072408999293427,0.03962587052012547,999,0.03163859985841663
hiring algorithms,temperature_zero_2025-07-31,temperature_zero,job1_item6,0.18902707536769603,0.8033033033033034,0.4377555057848051,0.5919837199637616,999,0.03163859985841663
hiring algorithms,temperature_zero_2025-07-31,temperature_zero,job1_item3,0.1888773250912917,0.825658992325659,0.40821044737796525,0.0909728935513053,999,0.03163859985841663
Preferences for redistribution,GPT5_2025-08-11,GPT5,Father education,0.18842630784891373,0.7455932932072227,0.5424724041928017,0.47210865324653456,1163,0.02932311763539111
hiring algorithms,persona_summary_temperature_zero_2025-08-17,persona_summary_temperature_zero,job4_item1,0.18831875342296375,0.7355689022355689,0.7328273802177662,0.12285082468881849,999,0.03163859985841663
idea evaluation,persona_summary_include_reasoning_2025-08-21,persona_summary_include_reasoning,rating19,0.18823045356787804,0.7389267461669506,0.7785638142073972,0.25499149533665905,1174,0.02918542027088895
Accuracy Nudge,persona_summary_temperature_zero_2025-08-17,persona_summary_temperature_zero,Fake3_3,0.18818485085172945,0.6815553339980059,0.7411284056325891,0.3604601253549556,1003,0.03157544889753363
Targeting fairness,demographics_only_2025-07-31,demographics_only,fair1,0.18798647743677796,0.8028711484593838,0.3514673898258756,0.2091145293014332,357,0.05292561240249631
idea evaluation,persona_summary_2025-08-01,persona_summary,rating19,0.187903716780415,0.7514906303236797,0.6872309204306903,0.07520816575940806,1174,0.02918542027088895
idea evaluation,empty_persona_2025-07-22,empty_persona,rating1,0.18786924855460327,0.7472316865417377,0.7128795663087848,0.19409253506182195,1174,0.02918542027088895
idea evaluation,demographics_only_2025-07-31,demographics_only,rating5,0.18758457535286058,0.7506388415672913,0.7258772483998573,0.183632253852432,1174,0.02918542027088895
infotainment news sharing,GPT5_2025-08-11,GPT5,Profile12,0.18728021268968226,0.6323809523809524,0.6504849634895318,1.208758248799688,300,0.05773502691896257
Preferences for redistribution,deepseek_2025-08-25,deepseek,Father education,0.18708569621036938,0.7421539122957868,0.6459282121614678,0.3956819396966906,1163,0.02932311763539111
recommendation systems,persona_summary_include_reasoning_temperature_zero_2025-08-21,persona_summary_include_reasoning_temperature_zero,usage_TikTok,0.1868987534813068,0.42307692307692313,0.8821276650486353,2.16953530793183,234,0.06537204504606134
hiring algorithms,full_persona_without_reasoning_2025-07-03,full_persona_without_reasoning,job2_item4,0.1868880324104247,0.838672005338672,0.5180909904064457,0.3028602357260285,999,0.03163859985841663
infotainment news sharing,demographics_only_temperature_zero_2025-08-18,demographics_only_temperature_zero,Profile7,0.18688273094168512,0.7895238095238095,0.5067623532310054,0.025278377805035748,300,0.05773502691896257
hiring algorithms,persona_summary_2025-08-01,persona_summary,job4_item1,0.18663697294455658,0.7302302302302301,0.7609865227664143,0.17022827277508937,999,0.03163859985841663
idea evaluation,gemini_2025-08-27,gemini,rating16,0.18660769278350964,0.7546848381601363,0.5914782386297218,0.36186723364284207,1174,0.02918542027088895
infotainment news sharing,deepseek_2025-08-25,deepseek,Profile6,0.18644841526832612,0.72,0.6993796056487691,0.201306639474982,300,0.05773502691896257
infotainment news sharing,with_reasoning_2025-08-01,with_reasoning,Profile17,0.1863111232805023,0.7619047619047619,0.5816899588502533,0.6437670862350926,300,0.05773502691896257
idea evaluation,temperature_zero_2025-07-31,temperature_zero,rating18,0.1862971830804488,0.7451022146507666,0.6366994585835831,0.04268766419368456,1174,0.02918542027088895
idea evaluation,empty_persona_2025-07-22,empty_persona,rating2,0.18623435231781243,0.741695059625213,0.7412540520101585,0.1682885536914476,1174,0.02918542027088895
recommendation systems,full_persona_without_reasoning_2025-07-22,full_persona_without_reasoning,algo_knowledge_Netflix,0.18594143206906527,0.9336734693877551,0.19918657517535232,0.26190575026004986,392,0.050507627227610534
recommendation systems,empty_persona_temperature_zero_2025-08-18,empty_persona_temperature_zero,algo_knowledge_Netflix,0.18594143206906527,0.9336734693877551,0.19918657517535232,0.26190575026004986,392,0.050507627227610534
recommendation systems,persona_summary_include_reasoning_temperature_zero_2025-08-21,persona_summary_include_reasoning_temperature_zero,algo_knowledge_Netflix,0.18594143206906527,0.9336734693877551,0.19918657517535232,0.26190575026004986,392,0.050507627227610534
recommendation systems,gemini_2025-08-27,gemini,algo_knowledge_Netflix,0.18594143206906527,0.9336734693877551,0.19918657517535232,0.26190575026004986,392,0.050507627227610534
recommendation systems,persona_summary_temperature_zero_2025-08-17,persona_summary_temperature_zero,algo_knowledge_Netflix,0.18594143206906527,0.9336734693877551,0.19918657517535232,0.26190575026004986,392,0.050507627227610534
recommendation systems,temperature_zero_2025-07-31,temperature_zero,algo_knowledge_Netflix,0.18594143206906527,0.9336734693877551,0.19918657517535232,0.26190575026004986,392,0.050507627227610534
recommendation systems,with_reasoning_2025-08-01,with_reasoning,algo_knowledge_Netflix,0.18594143206906527,0.9336734693877551,0.19918657517535232,0.26190575026004986,392,0.050507627227610534
recommendation systems,empty_persona_2025-07-22,empty_persona,algo_knowledge_Netflix,0.18594143206906527,0.9336734693877551,0.19918657517535232,0.26190575026004986,392,0.050507627227610534
